fulcrum_id,latitude,longitude,name_of_surveyor,date,type_of_disaster,_project,general_notes,photos,photos_caption,photos_url,overall_building_condition,building_address_sub_thoroughfare,building_address_thoroughfare,building_address_suite,building_address_locality,building_address_sub_admin_area,building_address_admin_area,building_address_postal_code,building_address_country,address_full,assessment_type,assessment_type_other,year_built,effective_year_built,number_of_stories,roof_shape,roof_shape_other,roof_cover,roof_cover_other,wall_cladding,wall_cladding_other,first_floor_elevation_ft,other_details,mwfrs,structural_framing_system_other,roof_sheathing_nail_spacing,roof_sheathing_nail_size,roof_sheathing_nail_size_other,roof_to_wall_connection,roof_to_wall_connection_other,opening_protection,opening_protection_other,garage_door,garage_door_location,garage_door_failure,other_structural_details,hazards_present,damage_modes_other,number_of_sides_used,damage_visible_in_photos,roof_cover_damage_,roof_sheathing_dmg,roof_structure_dmg,wall_cover_dmg,wall_sheathing_dmg,wall_structure_dmg,windows_dmg,doors_dmg,damage_description,water_height_inches,structure_usable,qc_id,qc_code,qc_notes
edd7bf9d-a785-4b34-af65-7734dabc1668,25.971607,-81.729641,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"a9658354-7206-4617-8afb-8d11d959785d,fd77f6bc-9117-4633-ad3a-be27c2c2cfb0",",",https://web.fulcrumapp.com/photos/view?photos=a9658354-7206-4617-8afb-8d11d959785d%2Cfd77f6bc-9117-4633-ad3a-be27c2c2cfb0,1,1147,Vernon Pl,,Marco Island,Collier,FL,34145,US,1147 Vernon Pl Marco Island Collier FL 34145 US,Single Family Residence,,1973,1973,1,Gable,,Tile (clay),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,No,,Wind,,1,yes,20,0%,0%,0%,0%,0%,0%,0%,"From picture, it looks like aluminum porch in backyard was destroyed.",,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
f9b8e96e-6826-456d-a4f1-b744fa47021e,25.970507,-81.729871,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"3a01ee63-993c-4e0e-8c8f-16cbd6498710,8418713a-8f7d-4bbd-b188-70a5142a85c3",",",https://web.fulcrumapp.com/photos/view?photos=3a01ee63-993c-4e0e-8c8f-16cbd6498710%2C8418713a-8f7d-4bbd-b188-70a5142a85c3,1,1130,Vernon Pl,,Marco Island,Collier,FL,34145,US,1130 Vernon Pl Marco Island Collier FL 34145 US,Single Family Residence,,1992,1992,1,Hip,,Tile (clay),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,No,,Wind,,1,yes,10,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
ff999fdc-a1df-4964-9b23-bf0f9ed6e8a5,25.955421,-81.725584,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"f8195730-bc0c-497a-9ca8-f9a0abe0562c,598078da-d3b3-431e-89f5-dbea8e63568c",",",https://web.fulcrumapp.com/photos/view?photos=f8195730-bc0c-497a-9ca8-f9a0abe0562c%2C598078da-d3b3-431e-89f5-dbea8e63568c,2,698,Bald Eagle Dr,,Marco Island,Collier,FL,34145,US,698 Bald Eagle Dr Marco Island Collier FL 34145 US,Retail Store,,,,1,Flat,,Asphalt shingles (3-tab),,Stucco,,0,,Unknown,,,Unknown,,Unknown,,None,,no,,,,Wind,,1,yes,80,10%,0%,50%,0%,0%,30%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. Could not find year built data. All other available data entered.
d7a8ce4f-374f-41b5-a227-09c7022f8c98,25.944435,-81.732996,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"9dcdfee7-13ee-4341-9d6d-8ad05a9dae1e,0f88a2bc-8b5e-406b-9b3c-af02f11f3740,021ae36e-20bb-4d63-a119-8e3fd43d1014,eb0a2a2a-f1d9-4070-bceb-50e77d53ccc6,747e08b6-39e8-46f3-8e21-d941f3cbba6b",",,,,",https://web.fulcrumapp.com/photos/view?photos=9dcdfee7-13ee-4341-9d6d-8ad05a9dae1e%2C0f88a2bc-8b5e-406b-9b3c-af02f11f3740%2C021ae36e-20bb-4d63-a119-8e3fd43d1014%2Ceb0a2a2a-f1d9-4070-bceb-50e77d53ccc6%2C747e08b6-39e8-46f3-8e21-d941f3cbba6b,1,270,N Collier Blvd,,Marco Island,Collier,FL,34145,US,270  N Collier Blvd Marco Island Collier FL 34145 USA,Apartment / Condo,,1991,1991,5,Flat,,Built-up; metal,,Stucco,,12,,Unknown,,,Unknown,,,,,,no,,,,Wind,,2,yes,20,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
6995c52e-f37f-4b7b-ad1a-cd31433e36de,25.941674,-81.732899,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"c84ce03b-0fb0-421b-80cb-81c5f50342a1,315bb02e-25ff-481d-a95a-238ef3bc9714,e8a5d0bf-54f8-4828-8367-291f93f51bcd",",,",https://web.fulcrumapp.com/photos/view?photos=c84ce03b-0fb0-421b-80cb-81c5f50342a1%2C315bb02e-25ff-481d-a95a-238ef3bc9714%2Ce8a5d0bf-54f8-4828-8367-291f93f51bcd,1,190,N Collier Blvd,,Marco Island,Collier,FL,34145,US,190 N Collier Blvd Marco Island Collier FL 34145 US,Apartment / Condo,,1970,1970,2,Hip,,Asphalt shingles (3-tab),,Stucco,,0,,Unknown,,,Unknown,,,,,,no,,,,Wind,,2,yes,20,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
69d755fe-d4c3-4c26-98ea-1eb4fb26d222,25.9149,-81.718634,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"99815c3c-df7c-4e60-b4eb-f3f9f4fd28d0,8ad3b281-d537-45c2-a617-a44c6c32514a",",",https://web.fulcrumapp.com/photos/view?photos=99815c3c-df7c-4e60-b4eb-f3f9f4fd28d0%2C8ad3b281-d537-45c2-a617-a44c6c32514a,0,871,Collier Ct,,Marco Island,Collier,FL,34145,US,871 Collier Ct Marco Island Collier FL 34145 US,Apartment / Condo,,1985,1985,2,Gable,,Tile (clay),,Stucco,,10,,Masonry block (unknown reinforcement),,,Unknown,,Unknown,,None,,no,,,,,,1,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
7093eccb-bc1c-4ebc-87f1-85e27f207393,25.921107,-81.72339,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"ad015af4-4c46-41e2-96df-012edc5346f1,72317379-363f-4598-a05c-7f3b93f3146d",",",https://web.fulcrumapp.com/photos/view?photos=ad015af4-4c46-41e2-96df-012edc5346f1%2C72317379-363f-4598-a05c-7f3b93f3146d,1,991,Winterberry Dr,,Marco Island,Collier,FL,34145,US,991 Winterberry Dr Marco Island Collier FL 34145 US,Church,,1986,1986,1,Complex,,Asphalt shingles (3-tab),,Stucco,,0,,Unknown,,,Unknown,,Unknown,,None,,no,,,,Wind,,1,yes,10,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
34074c5a-4428-4587-bec6-03eaf8a53d1c,25.921906,-81.720116,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"a0d939a5-1df6-4e97-890d-58e3a7672c16,257e746b-59a8-42c6-b55c-3453c6fdfe6e",",",https://web.fulcrumapp.com/photos/view?photos=a0d939a5-1df6-4e97-890d-58e3a7672c16%2C257e746b-59a8-42c6-b55c-3453c6fdfe6e,1,611,Partridge Ct,,Marco Island,Collier,FL,34145,US,611 Partridge Ct Marco Island Collier FL 34145 US,Single Family Residence,,2001,2001,1,Complex,,Tile (clay),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,Unknown,,Wind,,1,yes,10,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
01476af0-16b8-43fb-b279-17d129ffc845,25.923139,-81.698979,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"55c4c59f-b45d-421b-ae61-41a3bb89006a,37756aba-2b55-4305-b1f3-e09d40a651b1",",",https://web.fulcrumapp.com/photos/view?photos=55c4c59f-b45d-421b-ae61-41a3bb89006a%2C37756aba-2b55-4305-b1f3-e09d40a651b1,1,580,Inlet Dr,,Marco Island,Collier,FL,34145,US,580 Inlet Dr Marco Island Collier FL 34145 US,Single Family Residence,,1981,1981,1,Hip,,Asphalt shingles (3-tab),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,Unknown,,Wind,,1,yes,20,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
770fdb08-0921-4f1a-9a75-43602d381a4a,25.918869,-81.699249,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"caf6752c-1093-4c57-8c30-fbd8eb7cdd0d,76f41bf5-3e00-40e0-8307-4b8c415d0e2a",",",https://web.fulcrumapp.com/photos/view?photos=caf6752c-1093-4c57-8c30-fbd8eb7cdd0d%2C76f41bf5-3e00-40e0-8307-4b8c415d0e2a,1,740,Inlet Dr,,Marco Island,Collier,FL,34145,US,740 Inlet Dr Marco Island Collier FL 34145 US,Single Family Residence,,1973,1973,1,Complex,,Standing Seam Metal,,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,Unknown,,Wind,,1,yes,10,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data added.
1796c544-6db4-4153-b9dd-fd61570394de,25.91822,-81.699249,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"306f4b5f-6074-4632-99de-bdfb5b0708c8,9610a805-5a02-4646-b0c5-ca51b3ac9097",",",https://web.fulcrumapp.com/photos/view?photos=306f4b5f-6074-4632-99de-bdfb5b0708c8%2C9610a805-5a02-4646-b0c5-ca51b3ac9097,1,760,Inlet Dr,,Marco Island,Collier,FL,34145,US,760 Inlet Dr Marco Island Collier FL 34145 US,Single Family Residence,,2006,2006,2,Complex,,Tile (clay),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,Unknown,,Wind,,1,yes,10,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data inputted.
7874e615-bd08-4039-bae6-a81cebec0503,25.913725,-81.699651,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"93768995-5a34-4e8a-824f-4e267e41045e,f6b111b1-29a4-464b-bc97-844f471d2333",",",https://web.fulcrumapp.com/photos/view?photos=93768995-5a34-4e8a-824f-4e267e41045e%2Cf6b111b1-29a4-464b-bc97-844f471d2333,1,856,Inlet Dr,,Marco Island,Collier,FL,34145,US,856 Inlet Dr Marco Island Collier FL 34145 US,Single Family Residence,,1987,1987,1,Complex,,Tile (clay),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,Unknown,,Wind,,1,yes,10,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data inputted.
e9437aec-e38f-481c-8d25-4b0575f1d786,25.912162,-81.70003,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"5e25a6b0-afd5-4ff8-a233-83ff178a6d0e,8a746b2a-f9bc-4fec-9f23-2739faf23386",",",https://web.fulcrumapp.com/photos/view?photos=5e25a6b0-afd5-4ff8-a233-83ff178a6d0e%2C8a746b2a-f9bc-4fec-9f23-2739faf23386,0,1790,Addison Ct,,Marco Island,Collier,FL,34145,US,1790  Addison Ct Marco Island Collier FL 34145 US,Single Family Residence,,2001,2001,1,Hip,,Tile (clay),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,Unknown,,,,yes,,No,,Wind,,1,yes,0,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data entered.
234c1ebe-7b3a-4c49-a384-cca669d4ff21,25.937522,-81.713983,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,0cb93329-153c-4704-ab14-3addfd40dbcc,,https://web.fulcrumapp.com/photos/view?photos=0cb93329-153c-4704-ab14-3addfd40dbcc,1,1314,San Marco Rd,,Marco Island,Collier,FL,34145,US,1314 San Marco Rd Marco Island Collier FL 34145 US,,Medical Arts Center,,,,Complex,,Standing Seam Metal,,Stucco,,0,,Unknown,,,Unknown,,Unknown,,,,no,,,,Wind,,2,yes,10,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. No aerial photo or year built data available. All other available data entered.
427039bc-8509-40ca-8bde-9b6060cb9b36,25.937421,-81.724709,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"60d2bec6-f7c1-47ce-9037-9e340e7cc6fe,76a1f890-57fd-4a1e-8fe9-f442e0454f8a",",",https://web.fulcrumapp.com/photos/view?photos=60d2bec6-f7c1-47ce-9037-9e340e7cc6fe%2C76a1f890-57fd-4a1e-8fe9-f442e0454f8a,1,920,San Marco Rd,,Marco Island,Collier,FL,34145,US,920 San Marco Rd Marco Island Collier FL 34145 US,Single Family Residence,,1999,1999,1,Hip,,Tile (clay),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,Unknown,,Wind,,2,yes,20,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All other available data added.
7b58a737-3e87-42ae-b257-332647208a61,25.952315,-81.740249,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"7b896dfb-88f9-4c7c-82e6-dc6c1efc2c6c,b1573bfd-a045-42c3-9846-0caa54bb8008",",",https://web.fulcrumapp.com/photos/view?photos=7b896dfb-88f9-4c7c-82e6-dc6c1efc2c6c%2Cb1573bfd-a045-42c3-9846-0caa54bb8008,2,595,Hernando Dr,,Marco Island,Collier,FL,34145,US,595 Hernando Dr Marco Island Collier FL 34145 US,Single Family Residence,,1988,1988,2,Hip,,Asphalt shingles (3-tab),,"Stucco,Wood panel siding",,0,,Unknown,,,Unknown,,,,,,yes,,No,,Wind,,1,yes,40,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location updated. Aerial photo added. All other available data inputted.
433a588c-1073-49c3-b451-0b3acc3adfa9,25.951613,-81.745399,Daniel Smith,9/12/2017,Hurricane,CMMI-1761461,,"442a922a-af7d-4b05-8678-892dd7a08593,e60e26d6-28b1-4574-ae35-c56bb0d2fbb2,63cc7df4-b6a9-42df-9686-faca613926de,8269ecb1-0c55-4557-a9c8-9735bc3be8b8,a00cbff6-a93d-4d4e-a6b2-a359eefd23be",",,,,",https://web.fulcrumapp.com/photos/view?photos=442a922a-af7d-4b05-8678-892dd7a08593%2Ce60e26d6-28b1-4574-ae35-c56bb0d2fbb2%2C63cc7df4-b6a9-42df-9686-faca613926de%2C8269ecb1-0c55-4557-a9c8-9735bc3be8b8%2Ca00cbff6-a93d-4d4e-a6b2-a359eefd23be,1,589,Spinnaker Dr,,Marco Island,Collier,FL,34145,US,589 Spinnaker Dr Marco Island Collier FL 34145 US,Single Family Residence,,1977,1977,1,Complex,,Tile (clay),,Stucco,,0,,Masonry block (unknown reinforcement),,,Unknown,,,,,,yes,,No,,Wind,,2,yes,20,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,Courtney Hodges,2a,Location adjusted. Aerial photo added. All data added.
5f90ad84-da88-4693-b47a-a205ed886d7d,26.170246,-81.698188,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,"373c885e-a2b2-4668-99c0-a06b1e8100b5,6f6d511f-e5df-4a78-bfa8-f0e871e4d4b2,530836de-8f10-4423-98b4-2e6bdb7a323b,eea128a0-6167-4800-9828-6fd92ce745cf",",,,",https://web.fulcrumapp.com/photos/view?photos=373c885e-a2b2-4668-99c0-a06b1e8100b5%2C6f6d511f-e5df-4a78-bfa8-f0e871e4d4b2%2C530836de-8f10-4423-98b4-2e6bdb7a323b%2Ceea128a0-6167-4800-9828-6fd92ce745cf,2,4571,32nd Ave SW,,Naples,Collier,Florida,34116,USA,4571 32nd Ave SW Naples Collier Florida 34116 USA,Single Family Residence,,1982,1982,1,Gable,,Asphalt shingles (3-tab),,Wood plank siding,,0,Aluminum porch in backyard,Unknown,,n/a,Unknown,,Unknown,,None,,,,,,Wind,,1,,20,10%,0%,20%,0%,0%,0%,0%,Aluminum porch destroyed. ,,yes,Aravind Viswanathan,2a,Updated coordinates and address. Assigned building material and overall damage rating.
f6a95db4-b29b-4fd4-8a9f-37b2d8c27977,26.173667,-81.689726,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,"ddd6fe5d-301d-46a8-ac83-dc89ea2f541f,aa7e2c63-0342-4668-b657-e6902048347d",",",https://web.fulcrumapp.com/photos/view?photos=ddd6fe5d-301d-46a8-ac83-dc89ea2f541f%2Caa7e2c63-0342-4668-b657-e6902048347d,2,2995,41st Street SW,,Naples,Collier,Florida,34116,USA,2995 41st Street SW Naples Collier Florida 34116 USA,Single Family Residence,,1980,1980,1,Gable,,Asphalt shingles (3-tab),,Stucco,,0,,Unknown,,n/a,Unknown,,Unknown,,None,,yes,,No,,Wind,,1,yes,20,0%,0%,0%,0%,0%,0%,0%,Shingles displaced.,,yes,Aravind Viswanathan,2a,Updated address and coordinates. Assigned building material and overall damage rating.
6d6c19bb-5264-4ced-8e6a-f959cc84e003,26.170547,-81.692027,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,ee575925-2413-4e2d-91a6-82a91f0444a7,,https://web.fulcrumapp.com/photos/view?photos=ee575925-2413-4e2d-91a6-82a91f0444a7,1,4243,32nd Ave SW,,Naples,Collier,Florida,34116,USA,4243 32nd Ave SW Naples Collier Florida 34116 USA,Single Family Residence,,1995,1995,1,Hip,,Asphalt shingles (laminated),,Stucco,,0,,Unknown,,n/a,Unknown,,Unknown,,Shutters,,yes,,No,,Wind,,1,yes,10,0%,0%,0%,0%,0%,0%,0%,Few shingles blown out,,yes,Aravind Viswanathan,2a,"Updated address and coordinates. Assigned building material, damage ratios an overall damage rating."
f0bfef63-cd1a-4efc-a2f9-36b71b82fd32,26.171332,-81.692046,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,75bb2fed-5ca3-41bf-9406-f1fae66dd525,,https://web.fulcrumapp.com/photos/view?photos=75bb2fed-5ca3-41bf-9406-f1fae66dd525,2,4225,31st Pl SW,,Naples,Collier,Florida,34116,USA,4225 31st Pl SW Naples Collier Florida 34116 USA,Single Family Residence,,1986,2004,1,Gable,,Asphalt shingles (3-tab),,Stucco,,0,,Unknown,,n/a,Unknown,,Unknown,,None,,yes,,No,,Wind,,1,yes,30,0%,0%,0%,0%,0%,0%,0%,Shingles blown out,,yes,Aravind Viswanathan,2a,Updated address and coordinates. Assigned building material and overall damage rating.
e792d39b-a55e-491f-82d8-58ca989fa142,25.9571023,-81.7153756,Zheyu He,12/7/2017,Hurricane,CMMI-1761461,,"ca603e9a-927b-4bce-a87d-508d1b36df75,79d3e6d6-58fa-427d-b799-df0bdba69809,bfd51ce0-c257-4bf7-996d-e1814509d859",",,",https://web.fulcrumapp.com/photos/view?photos=ca603e9a-927b-4bce-a87d-508d1b36df75%2C79d3e6d6-58fa-427d-b799-df0bdba69809%2Cbfd51ce0-c257-4bf7-996d-e1814509d859,2,1200,Butterfly Ct,,Marco Island,Collier,FL,34145,,1200  Butterfly Ct Marco Island Collier FL 34145,Single Family Residence,,1990,,2,"Hip,Gable",,Standing Seam Metal,,Wood plank siding,,8,,Unknown,,n/a,Unknown,,Unknown,,,,no,,,,Wind,,2,yes,30,0%,0%,0%,0%,0%,0%,0%,n/a,,yes,David Roueche,2a,Located address. Added aerial image from NOAA. Filled in other information as available.
c0bc991e-ad27-4fa9-a534-b2cecafc0514,25.9615,-81.722618,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,"d94b6822-6be1-4c96-b99d-61c48bf19c8f,1d476cc4-3be8-4621-bfd6-1956de412fce,69a4bf62-d513-42d1-adf2-81ab7c3b16e8,0195c9ed-8f2e-41b7-8344-c2c50e6ed401",",,,",https://web.fulcrumapp.com/photos/view?photos=d94b6822-6be1-4c96-b99d-61c48bf19c8f%2C1d476cc4-3be8-4621-bfd6-1956de412fce%2C69a4bf62-d513-42d1-adf2-81ab7c3b16e8%2C0195c9ed-8f2e-41b7-8344-c2c50e6ed401,1,1201,Redwood Ct,,Marco Island,Collier,Florida,34145,USA,1201 Redwood Ct Marco Island Collier Florida 34145 USA,Single Family Residence,,1989,1989,1,Hip,,Tile (clay),,Stucco,,0,,Unknown,,n/a,Unknown,,Unknown,,None,,yes,,No,,Wind,,2,yes,10,0%,0%,0%,0%,0%,0%,0%,Few roof tiles blown out. No other damage,,yes,Aravind Viswanathan,2a,"Updated address and coordinates. Assigned building material, damage ratios and overall damage rating"
fe59aaae-ab83-4c62-9150-f3355c62099a,25.971838,-81.727499,Zheyu He,12/7/2017,Hurricane,CMMI-1761461,,"9db28099-4c32-4094-8a72-e7a978cfcd4a,526413b5-7e07-4d5f-a1de-0b70dfcb2f19",",",https://web.fulcrumapp.com/photos/view?photos=9db28099-4c32-4094-8a72-e7a978cfcd4a%2C526413b5-7e07-4d5f-a1de-0b70dfcb2f19,3,10,Tampa Pl,Sunrise Bay Resort & Club,Marco Island,Collier,Florida,34145,USA,10 Tampa Pl Sunrise Bay Resort & Club Marco Island Collier Florida 34145 USA,Hotel / Motel,,1981,1981,5,,Flat roof in the center with sloping gables on two sides,Asphalt shingles (3-tab),,EIFS,,0,,Unknown,,n/a,Unknown,,Unknown,,None,,no,,,,Wind,,1,yes,70,20%,0%,0%,0%,0%,0%,0%,Roof shingles completely blown out on the sloping side facing waterbody. Shingles blown out sparsely on the other roof side,,yes,Aravind Viswanathan,2a,"Updated address and coordinates.  Assigned building material, damage ratios and overall damage rating"
8a821396-b56d-4a54-8ed5-b5630684c61b,25.97155484,-81.72810386,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,0bfcbdd0-e113-400f-9092-29583eb836d8,,https://web.fulcrumapp.com/photos/view?photos=0bfcbdd0-e113-400f-9092-29583eb836d8,1,1135, Bald Eagle Dr,, Marco Island,Collier,FL,34145,,1135  Bald Eagle Dr  Marco Island Collier FL 34145,,Radio tower,,,,,,0%,,,,0,,,,,Unknown,,,,,,,,,,,,,,0,0%,0%,0%,0%,0%,0%,0%,n/a,,,,2a,
0234ad6a-83cb-4620-8c31-c2fff894fdb1,25.970397,-81.731215,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,"bb75bd33-94a5-4ec0-acb4-33e676731117,dbac6600-3550-4845-a89c-fbfe0cc31cbd,3dd8145b-323e-4f7d-a3fd-d36ab07e2555",",,",https://web.fulcrumapp.com/photos/view?photos=bb75bd33-94a5-4ec0-acb4-33e676731117%2Cdbac6600-3550-4845-a89c-fbfe0cc31cbd%2C3dd8145b-323e-4f7d-a3fd-d36ab07e2555,2,1132,Edington Pl,,Marco Island,Collier,Florida,34145,USA,1132 Edington Pl Marco Island Collier Florida 34145 USA,Single Family Residence,,1998,1998,1,Complex,,Tile (clay),,Stucco,,0,,Unknown,,n/a,Unknown,,Unknown,,None,,yes,,No,,Wind,,1,yes,30,0%,0%,0%,0%,0%,0%,0%,Roof tiles displaced and blown out at various points,,yes,Aravind Viswanathan,2a,"Updated address and coordinates. Assigned building material, damage ratios and overall damage rating."
6aa99246-0253-4471-a89e-683309bc378d,25.958028,-81.714302,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,"6cf37723-3910-4b30-b2bb-36580d1e2286,b033f18b-d30b-43c8-a1f7-b50ab31cd2b9",",",https://web.fulcrumapp.com/photos/view?photos=6cf37723-3910-4b30-b2bb-36580d1e2286%2Cb033f18b-d30b-43c8-a1f7-b50ab31cd2b9,2,813,Chestnut Ct,,Marco Island,Collier,Florida,34145,USA,813 Chestnut Ct Marco Island Collier Florida 34145 USA,Single Family Residence,,1965,1965,1,Hip,,Tile (clay),,Wood panel siding,,0,,Unknown,,n/a,Unknown,,Unknown,,Plywood/OSB,,yes,,No,,Wind,,1,,20,0%,0%,0%,0%,0%,0%,0%,Few roof tiles blown out.,,yes,Aravind Viswanathan,2a,"Updated address and coordinates. Assigned building material, damage ratios anf overall damage rating."
51dbddb5-e0e5-43f6-a633-fe87213ea6a2,25.969307,-81.731058,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,"f8172a90-940c-4796-bf9e-8c7f8f6f7bdd,79761c45-650e-4bcf-82ff-ace812a0bdf6,6c5a20e9-9414-490f-a87a-918dc3aa898c",",,",https://web.fulcrumapp.com/photos/view?photos=f8172a90-940c-4796-bf9e-8c7f8f6f7bdd%2C79761c45-650e-4bcf-82ff-ace812a0bdf6%2C6c5a20e9-9414-490f-a87a-918dc3aa898c,2,1112,Edington Pl,,Marco Island,Collier,Florida,34145,USA,1112 Edington Pl Marco Island Collier Florida 34145 USA,Single Family Residence,,1975,1975,2,"Hip,Flat",,Tile (clay),,Stucco,,0,,Unknown,,n/a,Unknown,,Unknown,,None,,yes,,No,,Wind,,2,yes,30,0%,0%,0%,0%,0%,0%,0%,Flat roof damaged. Roof cladding displaced/blown out.,,yes,Aravind Viswanathan,2a,"Updated address and coordinates. Assigned building material, damage ratios and overall damage rating."
03bdab9b-5db9-4e31-a2b9-5d92d6c7d0d5,25.971552,-81.729642,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,"1c9feb3a-841c-4775-8738-d711f994a09f,3a3e215a-1f15-4368-b22e-139fed4a64f9,b65d278a-73a0-4a7a-a326-277237f36265",",,",https://web.fulcrumapp.com/photos/view?photos=1c9feb3a-841c-4775-8738-d711f994a09f%2C3a3e215a-1f15-4368-b22e-139fed4a64f9%2Cb65d278a-73a0-4a7a-a326-277237f36265,2,1147,Vernon Pl,,Marco Island,Collier,Florida,34145,USA,1147 Vernon Pl Marco Island Collier Florida 34145 USA,Single Family Residence,,1973,1973,1,Gable,,Tile (clay),,Stucco,,0,,Unknown,,n/a,Unknown,,Unknown,,Plywood/OSB,,yes,,No,,Wind,,,,20,0%,0%,0%,0%,0%,0%,0%,Roof cover damaged sparsely. Alum screen porch destroyed at the rear.,,yes,Aravind Viswanathan,2a,"Updated address and coordinates, Assigned building material and overall damage rating"
8d37d1bf-d57e-4b78-9402-ef297ed86ae4,25.944558,-81.733013,Zheyu He,9/12/2017,Hurricane,CMMI-1761461,,"7ec795de-e96b-4619-a0fd-6871cda3d793,fa09105d-8eed-4322-81f1-522d4317c19f",",",https://web.fulcrumapp.com/photos/view?photos=7ec795de-e96b-4619-a0fd-6871cda3d793%2Cfa09105d-8eed-4322-81f1-522d4317c19f,0,270,N Collier Blvd,,Marco Island,Collier,Florida,34145,USA,270 N Collier Blvd Marco Island Collier Florida 34145 USA,Apartment / Condo,,1991,1991,6,Flat,,Built-up; metal,,EIFS,,0,,Unknown,,n/a,Unknown,,Unknown,,None,,no,,,,Wind,,1,yes,0,0%,0%,0%,0%,0%,0%,0%,No visible damage,,yes,Aravind Viswanathan,2a,Updated address and coordinates. Assigned building material and overall damage rating.
