Parcel Id,Address,Use Code,Square Footage,Stories,Year Built,OccType,Exterior Walls,Roof Cover,Interior Walls,Frame Type,Floor Cover,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Permit Number,Permit Issued Date,Permit Type,Permit Description,Permit Amount,Latitude,Longitude
35412-040-000,21511 FRONT BEACH RD PANAMA CITY BEACH 32413,SINGLE FAM (000100),4665,2,1998,GULF FR HS,ABOVE AVG.,ENG SHINGL,N/A; DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS20-02017', '14-1331', '08-0266', '9704314', '9512366', '9501447']","['20201210', '20141229', '20080317', '19970421', '19951108', '19950221']","['RERF', 'ADD', 'RERF', 'NC', 'DEM', 'RENO']","['RE-ROOF', 'ENCLOSE CARPORT', 'RE-ROOF', 'NEW CONST.', 'DEMOLITION', 'RENOVATION']","['0', '19,000', '40', '167,200', '0', '4,100']",30.25232,-85.953428
35412-030-000,21515 FRONT BEACH RD PANAMA CITY BEACH 32413,SINGLE FAM (000100),6036,2,2003,GULF FR HS,ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-09699', 'B289', '9511897', '9511897', '414']","['20190614', '20020107', '19951102', '19951030', '19900628']","['RERF', 'NC', 'REP', 'REP', 'ROOF']","['RE-ROOF', 'NEW CONST.', 'REPAIRS', 'REPAIRS', 'ROOF']","['0', '350,000', '8,000', '0', '0']",30.252384,-85.953568
35410-905-000,21504 FRONT BEACH RD 7 PANAMA CITY BEACH 32413,SINGLE FAM (000100),3744,3,2005,SFR VRY/GD,WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE,,,,,,['402969'],['20041110'],['NC'],['NEW CONST.'],"['258,498']",30.252481,-85.952493
35410-903-000,21504 FRONT BEACH RD 9 PANAMA CITY BEACH 32413,SINGLE FAM (000100),3300,3,2009,SFR VRY/GD,WD FR STUC,STAND SEAM,DRYWALL,,CARPET; CLAY TILE,,,,,,"['16-0188', '1385', '401944']","['20160229', '20060731', '20041206']","['RENO', 'NC', 'NC']","['INTERIOR RENO', 'NEW CONST', 'NEW CONST']","['2,000', '0', '0']",30.252541,-85.952716
35410-530-000,22013 HIGH RIDGE DR PANAMA CITY BEACH 32413,SINGLE FAM (000100),880,1,2017,SFR GOOD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE,,,,,,,,,,,30.26541,-85.960174
35407-000-000,21806 FRONT BEACH RD PANAMA CITY BEACH 32413,SINGLE FAM (000100),2393,1,1970,SFR AVERG,COMMON BRK,ENG SHINGL,PLYWOOD,,CARPET,,,,,,"['13-1196', '9514190', '']","['20130807', '19951211', '19900530']","['RERF', 'REP', '']","['RERF', 'REPAIRS', 'N/A']","['0', '16,000', '0']",30.254612,-85.957152
35406-050-000,21821 WEBB ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),2709,3,2007,SFR AVG/GD,WD FR STUC,STAND SEAM,DRYWALL,,HARDWOOD; CARPET,,,,,,['B06-0501'],['20060412'],['NC'],['NEW CONST.'],"['104,334']",30.254834,-85.95735
35406-000-000,21808 FRONT BEACH RD PANAMA CITY BEACH 32413,SINGLE FAM (000100),997,1,1958,SFR AVERG,CONC BLOCK,ENG SHINGL,PLYWOOD,,VINYL ASB,,,,,,"['16-0979', '9711289']","['20160726', '19971003']","['RERF', 'XTRA']","['RERF', 'EXTRA FEAT']","['0', '0']",30.254669,-85.957292
35397-000-000,121 DUPREE ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),1230,1,1955,SFR AVERG,CONC BLOCK,ENG SHINGL,PLYWOOD,,VINYL ASB,,,,,,,,,,,30.254857,-85.956672
35394-060-000,21824 WEBB ST 4 PANAMA CITY BEACH 32413,SINGLE FAM (000100),1276,2,1984,TWN AVG/GD,WD FR STUC; STONE,COMP SHNGL,DRYWALL,,SHT VINYL; CLAY TILE,,,,,,['RF955'],['20040623'],['RERF'],['RE-ROOF'],['0'],30.255325,-85.957716
35394-040-000,21824 WEBB ST 3 PANAMA CITY BEACH 32413,SINGLE FAM (000100),1258,2,1984,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['18-0777', '11-0940']","['20180628', '20110928']","['RERF', 'RERF']","['RERF', 'REROOF']","['0', '0']",30.255325,-85.957716
35394-030-000,21824 WEBB ST 1 PANAMA CITY BEACH 32413,SINGLE FAM (000100),1272,2,1984,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET; CLAY TILE,,,,,,,,,,,30.255325,-85.957716
35392-000-000,140 DUPREE ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),5346,2,1961,SFR AVERG,WD FR STUC; CB STUCCO,STAND SEAM,DRYWALL,,CARPET; HARDTILE,,,,,,"['RR21-00058', '502425', '4200']","['20210119', '20050830', '20000314']","['RERF', 'ADD', 'NC']","['RE-ROOF', 'ADDITION', 'NEW CONST.']","['0', '92,500', '120,000']",30.255414,-85.956225
35390-000-000,132 DUPREE ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),826,1,1955,SFR AVERG,CONC BLOCK,BUILT-UP,PLYWOOD,,VINYL ASB,,,,,,,,,,,30.255088,-85.956151
35389-000-000,128 DUPREE ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),1384,1,1961,SFR AVERG,CONC BLOCK,ENG SHINGL,PLYWOOD,,SHT VINYL,,,,,,"['16-0555', '9601059']","['20160427', '19960125']","['RERF', 'ROOF']","['RERF', 'ROOF']","['0', '0']",30.254927,-85.95617
35387-000-000,120 DUPREE ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),4032,2,2012,SFR AVERG,ABOVE AVG.; CONC BLOCK,STAND SEAM,DRYWALL,,CLAY TILE; HARDWOOD,,,,,,"['08-0770', 'B-1529', 'B1013']","['20080723', '20030711', '20020429']","['ROOF', 'NC', 'NC']","['ROOF', 'NEW CONST.', 'NEW CONST.']","['31', '264,384', '264,384']",30.254734,-85.95631
35385-000-000,21720 FRONT BEACH RD PANAMA CITY BEACH 32413,SINGLE FAM (000100),2246,2,1995,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['16-0318', '9506472']","['20160311', '19950717']","['RERF', 'NC']","['RERF', 'NEW CONST.']","['0', '46,851']",30.254287,-85.956259
35380-000-000,21803 FRONT BEACH RD PANAMA CITY BEACH 32413,SINGLE FAM (000100),2843,1,1960,GULF FR HS,COMMON BRK; BD/BAT AVG,ENG SHINGL,PLYWOOD,,CORK/VTILE,,,,,,"['13-0272', '11-0206', '9603696', '9601890', '19783']","['20130415', '20110310', '19960321', '19960213', '19900208']","['RENO', 'ROOF', 'ROOF', 'REP', 'ADD']","['RENO', 'ROOF', 'ROOF', 'REPAIRS', 'ADDITION']","['25,000', '0', '0', '15,000', '3,600']",30.253706,-85.956734
35377-000-000,21809 FRONT BEACH RD PANAMA CITY BEACH 32413,SINGLE FAM (000100),7728,4,2019,GULF FR HS,ABOVE AVG.; BD/BTN ABV,MODULAR MT,DRYWALL,,CLAY TILE,,,,,,"['18-0085', '18-0084', '18-0070', '17-0781', '9511830']","['20180828', '20180619', '20180119', '20170721', '19951101']","['POOL', 'COMM', 'DEM', 'RERF', 'ROOF']","['POOL', 'NEW CONST VAC RENTAL', 'DEMO', 'RERF', 'ROOF']","['20,100', '1,000,000', '0', '0', '0']",30.254055,-85.957311
35370-934-000,22013 SUNNYSIDE LN PANAMA CITY BEACH 32413,SINGLE FAM (000100),5521,2,1997,SFR AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['RR20-00776', '9709614', '9707434']","['20200831', '19970904', '19970625']","['RERF', 'XTRA', 'NC']","['RE-ROOF', 'EXTRA FEAT', 'NEW CONST.']","['0', '17,000', '250,000']",30.259515,-85.959939
35370-933-000,22015 SUNNYSIDE LN PANAMA CITY BEACH 32413,SINGLE FAM (000100),4814,2,2006,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET,,,,,,"['SP060065', 'B-2416']","['20060324', '20031027']","['POOL', 'NC']","['POOLS', 'NEW CONST.']","['32,000', '296,868']",30.259532,-85.960285
35370-926-000,22112 SUNNYSIDE LN PANAMA CITY BEACH 32413,SINGLE FAM (000100),2056,1,1992,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['17-1261', '928517']","['20171116', '19920909']","['RERF', 'NC']","['RERF', 'NEW CONST.']","['0', '0']",30.260093,-85.961501
35370-910-000,21913 SUNNYSIDE LN PANAMA CITY BEACH 32413,SINGLE FAM (000100),2439,1,2016,SFR AVG/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE,,,,,,"['RB20-01160', 'RB20-00627', '16-0041', '15-0949']","['20200911', '20200423', '20160112', '20150918']","['STOR', 'STOR', 'ROOF', 'NC']","['STORAGE', 'POLE BARN OPEN', 'ROOF', 'SINGLE FAMILY']","['30,858', '6,000', '0', '250,000']",30.259502,-85.958858
35370-909-000,21921 SUNNYSIDE LN PANAMA CITY BEACH 32413,SINGLE FAM (000100),2826,1,1996,SFR GOOD,COMMON BRK,ENG SHINGL,DRYWALL,,CARPET; HARDTILE,,,,,,"['17-1019', 'B759', '9603085', '9603085']","['20170918', '20010423', '19960308', '19960305']","['RERF', 'RENO', 'NC', '']","['RERF', 'RENOVATION', 'NEW CONST.', 'N/A']","['0', '10,000', '56,700', '100,000']",30.259505,-85.959147
35370-903-000,21918 SUNNYSIDE LN PANAMA CITY BEACH 32413,SINGLE FAM (000100),2590,1,1992,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['7366', '9713741', '9513152', '922218']","['19990726', '19971210', '19951121', '19920304']","['ADD', 'ADD', 'ROOF', 'NC']","['ADDITION', 'ADDITION', 'ROOF', 'NEW CONST.']","['8,565', '5,040', '0', '33,117']",30.25999,-85.958837
35370-860-000,230 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),1984,2,2001,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE,,,,,,"['RF604', 'B472']","['20010524', '20010313']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '260,576']",30.255109,-85.95492
35370-852-010,338 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2166,2,2003,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.254144,-85.95461
35370-850-000,101 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2240,2,2002,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CARPET; CLAY TILE,,,,,,,,,,,30.253798,-85.95526
35370-848-000,105 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3269,3,2003,SFR VRY/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,['B1523'],['20020627'],['NC'],['NEW CONST.'],"['150,000']",30.253896,-85.955477
35370-847-000,111 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),1796,2,2006,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,"['1533', '1533', '501532']","['20050525', '20050525', '20050525']","['NC', 'NC', 'NC']","['NEW CONST.', 'NEW CONST.', 'NEW CONST.']","['12,300,288', '12,300,288', '123,002']",30.253964,-85.955672
35370-842-010,129 LA VALENCIA CIR A PANAMA CITY BEACH 32413,SINGLE FAM (000100),2299,3,1999,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE,,,,,,,,,,,30.254885,-85.956557
35370-841-000,133 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2680,2,2005,SFR VRY/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; HARDWOOD,,,,,,['1875'],['20040712'],['NC'],['NEW CONST.'],"['186,220']",30.254829,-85.955869
35370-840-000,137 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3718,2,2016,SFR VRY/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,['15-0488'],['20150514'],['NC'],['SINGLE FAMILY'],"['400,000']",30.25497,-85.955867
35370-838-000,145 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),4115,2,2017,SFR VRY/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,"['17-0572', '16-1063']","['20170517', '20161108']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '480,000']",30.255228,-85.955861
35370-833-000,221 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3260,3,2006,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,"['B424', '500425']","['20050218', '20050218']","['NC', 'NC']","['NEW CONST.', 'NEW CONST.']","['226,512', '226,512']",30.255518,-85.955186
35370-832-000,227 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),7138,3,2011,SFR VRY/GD,CB STUCCO,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,"['11-0015', '10-0942', '10-0942', '503013', '500292']","['20110328', '20100922', '20100917', '20051110', '20051109']","['POOL', 'NC', 'NC', 'NC', 'POOL']","['POOLS', 'REPRMT', 'REPRMT', 'NEW CONST.', 'POOLS']","['20,000', '350,000', '350,000', '489,440', '50,000']",30.25552,-85.954985
35370-830-000,235 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),6525,3,2017,SFR VRY/GD,WD FR STUC,CLAY TILE,DRYWALL,,CARPET; CLAY TILE,,,,,,"['17-0577', '16-1226']","['20170518', '20170110']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '601,545']",30.255513,-85.95467
35370-829-010,239 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3432,3,2006,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.255506,-85.954473
35370-825-000,311 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2736,2,2007,TWN AVG/GD,CB STUCCO,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,['1220'],['20060707'],['NC'],['DUPLEX'],['0'],30.25506,-85.954108
35370-819-000,333 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2000,2,2001,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CARPET; CLAY TILE,,,,,,['B950'],['20010509'],['NC'],['NEW CONST.'],"['155,000']",30.254283,-85.954107
35370-815-010,407 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2996,3,2005,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,['1737'],['20040628'],['NC'],['NEW CONST.'],"['207,086']",30.253615,-85.954162
35370-812-000,417 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2730,2,2004,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,['B1897'],['20030926'],['NC'],['NEW CONST.'],"['327,824']",30.253414,-85.954395
35370-810-000,427 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2468,3,2002,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE,,,,,,"['RF272', 'B2382']","['20020227', '20010629']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '354,000']",30.253592,-85.954787
35370-809-000,431 LA VALENCIA CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3330,3,2004,TWN AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,"['B-2691', '3-085254']","['20031202', '20031117']","['NC', 'NOC']","['NEW CONST.', 'NOTICE COM']","['178,464', '0']",30.253649,-85.954957
35370-802-000,21605 FRONT BEACH RD PANAMA CITY BEACH 32413,SINGLE FAM (000100),6005,2,2003,GULF FR HS,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RF1178', 'B0831']","['20020829', '20020226']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '300,000']",30.25267,-85.954182
35370-792-000,504 POTTER PL PANAMA CITY BEACH 32413,SINGLE FAM (000100),2659,1,2000,SFR AVG/GD,VINYL; COMMON BRK,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['RR18-1168', 'SP88', '12172']","['20180926', '20020506', '19991101']","['RERF', 'POOL', 'NC']","['RERF', 'POOLS', 'NEW CONST.']","['0', '20,000', '80,000']",30.254315,-85.943562
35370-785-000,20912 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),2779,1,2016,SFR AVG/GD,ABOVE AVG.; STONE,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['17-0789', '16-0061']","['20170818', '20160202']","['STOR', 'NC']","['STORAGE', 'SINGLE FAMILY']","['16,080', '206,849']",30.255046,-85.943365
35370-782-000,20924 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),2756,1,2017,SFR AVG/GD,ABOVE AVG.; STONE,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['17-0361'],['20170502'],['NC'],['SINGLE FAMILY'],"['231,587']",30.255309,-85.944086
35370-781-000,20930 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),6171,1,2005,SFR VRY/GD,COMMON BRK,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS21-00416', '12-0202', 'B095', 'B1133']","['20210809', '20120306', '20030110', '20020514']","['RERF', 'ADD', 'NC', 'NC']","['RE-ROOF', 'GARAGE', 'NEW CONST.', 'NEW CONST.']","['0', '50,000', '199,948', '333,247']",30.255268,-85.944454
35370-765-000,118 MOONLIGHT DR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2527,1,1996,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['18-0485', 'B07-0052', 'B340', '11849', '9801707', '9606436', '96-01916', '9600185']","['20180426', '20070131', '20040212', '19991101', '19980219', '19960524', '19960214', '19960105']","['RERF', 'ENCL', 'ADD', 'ADD', 'ADD', 'XTRA', 'ADD', 'NC']","['RERF', 'SCREEN ENC', 'ADDITION', 'ADDITION', 'ADDITION', 'EXTRA FEAT', 'ADDITION', 'NEW CONST.']","['0', '10,500', '8,000', '24,000', '3,585', '9,500', '3,528', '32,256']",30.254422,-85.947098
35370-735-000,21100 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),3943,1,2000,SFR AVG/GD,BD/BTN ABV,MODULAR MT,DRYWALL,,CARPET; CLAY TILE,,,,,,"['17-0638', '17-0253', '14-1061', '14-1061', '4133']","['20170530', '20170303', '20140919', '20140919', '20000428']","['ADD', 'RERF', 'STOR', 'STOR', 'NC']","['ADDITION', 'RERF', 'STORAGE', 'STORAGE', 'NEW CONST.']","['0', '0', '0', '2,000', '75,000']",30.255315,-85.947417
35370-710-000,21128 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),2359,1,2019,SFR AVG/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,VINYL PLNK; CLAY TILE,,,,,,"['19-00084', 'RB18-1059']","['20190204', '20180827']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '208,087']",30.255022,-85.948614
35370-670-000,111 MOONLIGHT DR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3716,2,1987,SFR AVG/GD,WD FR STUC; STONE,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['9513176'],['19951122'],['REP'],['REPAIRS'],"['9,000']",30.25374,-85.947563
35370-655-000,117 MOONLIGHT DR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2042,1,2000,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,['12391'],['19991108'],['NC'],['NEW CONST.'],"['120,000']",30.254394,-85.947619
35370-650-000,119 MOONLIGHT DR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2199,1,1998,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['9803510', '9805722']","['19980407', '19980605']","['NC', 'ROOF']","['NEW CONST.', 'ROOF']","['124,000', '0']",30.254622,-85.947685
35370-630-000,21123 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),2142,1,1998,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['18-0401', '9806317']","['20180405', '19980622']","['RERF', 'NC']","['RERF', 'NEW CONST.']","['0', '75,000']",30.254362,-85.94802
35370-620-000,21131 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),1933,1,1996,SFR AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CARPET; CLAY TILE,,,,,,"['DIS19-07359', '9606287']","['20190404', '19960521']","['RERF', 'NC']","['RE-ROOF', 'NEW CONST.']","['0', '35,700']",30.253932,-85.947947
35370-610-000,106 MOONLIGHT DR PANAMA CITY BEACH 32413,SINGLE FAM (000100),5213,2,1990,SFR AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['RR20-00697', 'RF730', '20613']","['20200806', '20050411', '19900711']","['RERF', 'RERF', 'NC']","['RE-ROOF', 'RE-ROOF', 'NEW CONST.']","['0', '0', '0']",30.253291,-85.947126
35370-546-000,21206 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),2220,2,1983,TWN AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,['DIS19-07641'],['20190410'],['RERF'],['RE-ROOF'],['0'],30.253023,-85.949033
35370-545-000,21210 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),2172,2,1983,TWN AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.252915,-85.949212
35370-531-000,21140 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),3802,2,1996,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['08-0019', '9603271', '96-00001']","['20080627', '19960313', '19960102']","['POOL', 'NC', 'NC']","['POOLS', 'NEW CONST.', 'NEW CONST.']","['186', '3,400', '160,000']",30.253743,-85.94883
35370-527-000,21208 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),1960,2,1983,TWN AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.252967,-85.949115
35370-525-100,21220 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),2237,2,1985,TWN AVG/GD,WD FR STUC,ENG SHINGL; MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['15-0888', '12-0453', '10-0435']","['20150708', '20120508', '20100504']","['RERF', 'RENO', 'RENO']","['RERF', '2 WNDWS/2 DOORS', 'REBLD DECK']","['0', '5,982', '0']",30.252645,-85.949381
35370-525-000,21224 LAKEVIEW DR S PANAMA CITY BEACH 32413,SINGLE FAM (000100),2134,2,1985,TWN AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['15-0886', '9807019']","['20150708', '19980713']","['RERF', 'ROOF']","['RERF', 'ROOF']","['0', '0']",30.252673,-85.949711
35370-509-000,161 DOWNING ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),1508,1,1984,SFR GOOD,VINYL; WD FR STUC,COMP SHNGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RR21-00737', 'RF0630', '9511360']","['20210719', '20030501', '19951026']","['RERF', 'RERF', 'ROOF']","['RE-ROOF', 'RE-ROOF', 'ROOF']","['0', '0', '0']",30.252176,-85.948724
35370-507-000,157 DOWNING ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),2598,1,1984,SFR GOOD,WD FR STUC,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,"['14-0617', '9513435']","['20140502', '19951128']","['RERF', 'ROOF']","['RERF METAL', 'ROOF']","['0', '0']",30.252213,-85.948128
35370-075-000,142 DOWNING ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),1828,1,1997,SFR AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['07-0188', '9707899', '9706905']","['20080129', '19970725', '19970627']","['POOL', 'NC', 'NC']","['POOLS', 'NEW CONST.', 'NEW CONST.']","['0', '98,952', '35,868']",30.252656,-85.945927
35370-072-000,226 NANCY AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),1596,1,1984,SFR GOOD,WD FR STUC,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['501838', '9511165']","['20050915', '19951025']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '0']",30.253099,-85.945361
35370-070-000,222 NANCY AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),4207,2,1979,SFR AVG/GD,WD FR STUC; VINYL,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,['21211'],['19901120'],['ADD'],['N/A'],['0'],30.253596,-85.945193
35370-065-000,212 NANCY AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),2148,1,1995,SFR GOOD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE,,,,,,"['402934', '9607314', '9503463']","['20041108', '19960618', '19950419']","['RENO', 'XTRA', 'NC']","['RENOVATION', 'EXTRA FEAT', 'NEW CONST.']","['4,558', '12,000', '28,224']",30.253777,-85.943856
35370-063-000,208 NANCY AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),2006,1,1991,SFR GOOD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['14-1270', '9514350', '91-4296']","['20140826', '19951213', '19910618']","['RERF', 'ROOF', 'NC']","['RERF', 'ROOF', 'NEW CONST.']","['0', '0', '45,000']",30.253774,-85.943336
35370-062-000,206 NANCY AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),2312,1,1993,SFR GOOD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RR21-00489', '09-1005', 'SP55', '9603190', '9603190', '93-4095']","['20210512', '20091019', '20020320', '19960312', '19960305', '19930506']","['RERF', 'RENO', 'POOL', 'ADD', 'ADD', 'NC']","['RE-ROOF', 'RENOVATION', 'POOLS', 'ADDITION', 'ADDITION', 'NEW CONST.']","['0', '409', '0', '9,580', '9,580', '36,960']",30.25377,-85.943083
35370-057-010,100 DOWNING ST 14 PANAMA CITY BEACH 32413,SINGLE FAM (000100),1472,2,2006,TWN AVG/GD,ABOVE AVG.; WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.25467,-85.9418
35370-057-009,100 DOWNING ST 9 PANAMA CITY BEACH 32413,SINGLE FAM (000100),1478,2,2006,TWN AVG/GD,ABOVE AVG.; WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.25467,-85.9418
