Parcel ID,Address,Use Code,Square Footage,Stories,Year Built,Latitude,Longitude
13025-010-000,966  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2127.00,1,1970,30.1995,-85.67366248
13025-020-000,958  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),1819.00,1,1971,30.1995,-85.67320311
13025-030-000,954  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2241.00,1,1971,30.1995,-85.67297342
13025-038-000,906  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2407.00,1,1975,30.20033329,-85.67052292
13025-039-000,902  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2488.00,1,1977,30.20031043,-85.67029437
13025-040-000,804  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3738.00,1,1971,30.2003,-85.66942951
13025-045-000,776  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3061.00,1,1974,30.2001,-85.6683375
13025-048-000,772  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3366.00,1,1973,30.2003,-85.66896
13025-049-000,768  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3393.00,1,1974,30.2003,-85.66848
13025-050-000,812  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2001.00,1,1971,30.2003,-85.66949508
13025-060-000,946  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2414.00,1,1971,30.19969072,-85.67266028
13026-000-000,972  ROSEMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2732.00,1,2005,30.1995,-85.67400702
13026-031-000,2843  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),3096.00,1,1974,30.19877368,-85.6704
13026-032-000,2839  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2395.00,1,1974,30.19867895,-85.6704
13026-033-000,2835  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2449.00,1,1975,30.19858421,-85.6704
13026-041-000,2815  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),3836.00,1,1975,30.19794883,-85.67012441
13026-043-000,2831  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2463.00,1,1972,30.19848947,-85.6704
13026-044-000,2829  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2760.00,1,1973,30.19844211,-85.6704
13026-045-000,2823  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2579.00,1,1981,30.1983,-85.6704
13026-046-000,2811  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),3576.00,1,1973,30.1978,-85.66995
13026-047-000,2834  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2459.00,1,1978,30.19876047,-85.67
13026-048-000,2838  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),3142.00,1,1977,30.19884419,-85.67
13026-049-000,2807  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),3042.00,1,1973,30.1976,-85.66970399
13026-050-000,2812  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2907.00,1,1975,30.19780813,-85.67000813
13026-051-000,2822  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2976.00,1,1973,30.1985093,-85.67
13026-052-000,2826  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2273.00,1,1976,30.19859302,-85.67
13026-053-000,2818  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2711.00,1,1973,30.19811549,-85.6702
13026-054-000,2808  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2592.00,1,1974,30.19814829,-85.67000054
13026-055-000,2805  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),3054.00,1,1975,30.19827674,-85.66887566
13026-056-000,2807  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),2912.00,1,1973,30.19829831,-85.66890803
13026-057-000,2830  AGNES SCOTT DR   PANAMA CITY 32405,SINGLE FAM (000100),2210.00,1,1979,30.19867674,-85.67
13026-058-000,2815  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),3178.00,2,1975,30.19838461,-85.66903747
13026-059-000,2813  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),2342.00,1,1975,30.19836304,-85.66900511
13026-060-000,2814  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),3194.00,1,1972,30.19871743,-85.66881559
13026-061-000,2810  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),3096.00,1,1973,30.19867428,-85.66875087
13026-070-000,2806  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),3037.00,1,1974,30.19863113,-85.66868615
13026-080-000,2809  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),2312.00,1,1973,30.19831989,-85.66894039
13026-090-000,2811  GORDON ST   PANAMA CITY 32405,SINGLE FAM (000100),2781.00,1,1971,30.19834146,-85.66897275
13026-101-000,913  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2566.00,1,1983,30.1983,-85.67106667
13026-104-000,917  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2224.00,1,1984,30.1983,-85.67135556
13026-107-000,921  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),1588.00,1,1984,30.19832143,-85.6718
13026-110-000,925  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2146.00,1,1984,30.19832551,-85.67185714
13026-113-000,929  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2525.00,1,1983,30.19832959,-85.67191429
13026-116-000,933  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2510.00,1.5,1984,30.19833367,-85.67197143
13026-119-000,937  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2250.00,1,1986,30.19833776,-85.67202857
13026-122-000,941  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2318.00,1,1985,30.19834184,-85.67208571
13026-125-000,945  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2422.00,1,1984,30.19834592,-85.67214286
13026-128-000,947  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),1532.00,1,1984,30.19834796,-85.67217143
13026-131-000,946  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),3395.00,1,1983,30.19834694,-85.67215714
13026-134-000,944  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2478.00,1,1995,30.1983449,-85.67212857
13026-137-000,940  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2001.00,1,1987,30.19834082,-85.67207143
13026-140-000,936  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2248.00,1,1984,30.19833673,-85.67201429
13026-143-000,932  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2312.00,1,1985,30.19833265,-85.67195714
13026-146-000,928  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2132.00,1,1983,30.19832857,-85.6719
13026-149-000,924  AGNES SCOTT CIR   PANAMA CITY 32405,SINGLE FAM (000100),2364.00,1,1984,30.19832449,-85.67184286
13026-152-000,2823  MARY BALDWIN CIR   PANAMA CITY 32405,SINGLE FAM (000100),1958.00,1,1984,30.19854439,-85.67167656
13026-155-000,2829  MARY BALDWIN CIR   PANAMA CITY 32405,SINGLE FAM (000100),2785.00,1,1980,30.19860562,-85.67167044
13026-158-000,2831  MARY BALDWIN CIR   PANAMA CITY 32405,SINGLE FAM (000100),2573.00,1,1982,30.19862602,-85.6716684
13026-161-000,2830  MARY BALDWIN CIR   PANAMA CITY 32405,SINGLE FAM (000100),2822.00,1,1984,30.19858622,-85.67127038
13026-164-000,2828  MARY BALDWIN CIR   PANAMA CITY 32405,SINGLE FAM (000100),2728.00,1,1983,30.19856581,-85.67127242
13026-170-000,2822  MARY BALDWIN CIR   PANAMA CITY 32405,SINGLE FAM (000100),2105.00,1,1983,30.19850459,-85.67127854
13026-173-000,2816  MARY BALDWIN CIR   PANAMA CITY 32405,SINGLE FAM (000100),2293.00,1,1984,30.19844336,-85.67128467
13026-405-000,2717  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2920.00,1,1982,30.1975713,-85.664
13026-408-000,2721  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3374.00,1,1982,30.19763912,-85.664
13026-411-000,2725  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3328.00,1.5,1980,30.19770695,-85.664
13026-414-000,2801  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2966.00,1,1979,30.19899561,-85.664
13026-417-000,2805  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2639.00,1,1981,30.19906343,-85.664
13026-420-000,2809  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3526.00,1,1981,30.19913126,-85.664
13026-423-000,2813  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2622.00,1,1981,30.19919908,-85.664
13026-426-000,2817  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2295.00,1,1983,30.19926691,-85.664
13026-428-000,2821  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2115.00,1,1983,30.19933473,-85.664
13026-431-000,2825  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2040.00,1,1983,30.19940256,-85.664
13026-433-000,2829  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2562.00,1,1983,30.19947038,-85.664
13026-436-000,2833  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2470.00,1,1983,30.19953821,-85.664
13026-439-000,2837  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),4029.00,2,1987,30.19960603,-85.664
13026-441-000,2901  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2819.00,1,1986,30.20069122,-85.664
13026-443-000,2905  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3220.00,1,1985,30.20075904,-85.664
13026-446-000,2909  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3125.00,1,1984,30.20082687,-85.664
13026-449-000,2913  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2853.00,1,1986,30.20089469,-85.664
13026-552-000,2917  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2367.00,1,1985,30.20096252,-85.664
13026-554-000,2921  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2616.00,1,1983,30.20103034,-85.664
13026-556-000,2925  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2791.00,1,1983,30.20109817,-85.664
13026-558-000,2929  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2942.00,1,1984,30.20116599,-85.664
13026-560-000,2933  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2914.00,2,1984,30.20123382,-85.664
13026-562-000,3001  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3276.00,1.5,1984,30.20238683,-85.664
13026-564-000,3005  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3802.00,2,1983,30.20245465,-85.664
13026-566-000,3008  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2957.00,1.5,1980,30.20250552,-85.6638
13026-568-000,3012  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2745.00,1,1979,30.20257335,-85.6638
13026-570-000,3000  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2672.00,1,1981,30.2026,-85.66253232
13026-572-000,2932  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2184.00,1,1982,30.20241653,-85.6636
13026-574-000,2928  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2361.00,1,1982,30.20232832,-85.6636
13026-576-000,2924  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2480.00,1,1983,30.2022401,-85.6636
13026-578-000,2920  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3263.00,1,1983,30.20215188,-85.6636
13026-580-000,2916  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),3298.00,1,1983,30.20206367,-85.6636
13026-582-000,2912  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2470.00,1,1983,30.20197545,-85.6636
13026-584-000,2908  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2536.00,1,1986,30.20188723,-85.6636
13026-586-000,2904  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2945.00,1,1987,30.20179902,-85.6636
13026-588-000,2900  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2551.00,1,1986,30.2017108,-85.6636
13026-590-000,2836  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2593.00,1,1986,30.20029935,-85.6636
13026-592-000,2832  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2067.00,1,1985,30.20021113,-85.6636
13026-594-000,2828  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2300.00,1,1983,30.20012291,-85.6636
13026-596-000,2824  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2079.00,1,1983,30.2000347,-85.6636
13026-598-000,2820  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2269.00,1,1983,30.19994648,-85.6636
13026-600-000,2816  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2024.00,2,1983,30.19985827,-85.6636
13026-602-000,2812  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2095.00,1,1980,30.19977005,-85.6636
13026-604-000,2808  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2758.00,1,1981,30.19968183,-85.6636
13026-606-000,2804  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2192.00,1,1983,30.19959362,-85.6636
13026-608-000,2800  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2717.00,1,1983,30.1995054,-85.6636
13026-610-000,2724  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2717.00,1,1982,30.1978293,-85.6636
13026-612-000,2720  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2929.00,1,1981,30.19774108,-85.6636
13026-613-000,2716  FAIRMONT DR   PANAMA CITY 32405,SINGLE FAM (000100),2870.00,1,1981,30.19765286,-85.6636
13026-615-000,208  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),5133.00,1,1980,30.1975,-85.66260612
13026-617-000,204  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),4328.00,1,1981,30.1975,-85.66255306
13026-619-000,2717  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),3568.00,2,1990,30.19596429,-85.6625
13026-621-000,2721  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2814.00,2,1984,30.19605,-85.6625
13026-623-000,2801  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2695.00,1,1983,30.19742138,-85.6625
13026-627-000,2809  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2813.00,1,1985,30.19759239,-85.6625
13026-631-000,2817  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2732.00,1,1986,30.1977634,-85.6625
13026-633-000,2821  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2776.00,1,1984,30.19784745,-85.66248814
13026-635-000,2829  JENKS AVE   PANAMA CITY 32405,SINGLE FAM (000100),2251.00,1,2016,30.19801335,-85.66244666
13026-637-000,211  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),2684.00,1.5,1985,30.1975,-85.66264592
13026-639-000,209  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),2998.00,1,1983,30.1971,-85.6638
13026-641-000,205  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),2540.00,2,1982,30.1971,-85.66315
13026-643-000,201  CASCADE ST   PANAMA CITY 32405,SINGLE FAM (000100),3575.00,2,1984,30.1971,-85.6625
13026-652-000,2717  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2388.00,2,1988,30.19791759,-85.66018522
13026-654-000,2715  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2807.00,1,1988,30.19793541,-85.66021825
13026-656-000,2713  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2914.00,1,1986,30.19789586,-85.66017871
13026-658-000,2711  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2744.00,1,1986,30.19785632,-85.66013916
13026-660-000,2709  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2361.00,1,1988,30.19781677,-85.66009961
13026-662-000,2707  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2732.00,1,1989,30.19777722,-85.66006006
13026-664-000,2705  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2167.00,1,1989,30.19773767,-85.66002052
13026-666-000,2703  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2537.00,1,1989,30.19769813,-85.65998097
13026-668-000,100  KENNESAW LN   PANAMA CITY 32405,SINGLE FAM (000100),2697.00,1,1987,30.1976,-85.6596
13026-670-000,102  KENNESAW LN   PANAMA CITY 32405,SINGLE FAM (000100),2834.00,1,1987,30.1976,-85.6596
13026-672-000,104  KENNESAW LN   PANAMA CITY 32405,SINGLE FAM (000100),2634.00,1,1987,30.19739501,-85.65940998
13026-674-000,103  KENNESAW LN   PANAMA CITY 32405,SINGLE FAM (000100),2564.00,1,1989,30.1974,-85.6594
13026-676-000,101  KENNESAW LN   PANAMA CITY 32405,SINGLE FAM (000100),4326.00,2,1989,30.1976,-85.6596
13026-678-000,2607  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),3795.00,2,1986,30.19659696,-85.65908588
13026-680-000,100  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),2274.00,1,1987,30.1964,-85.659
13026-682-000,102  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),3913.00,1,1987,30.1966,-85.65901633
13026-684-000,104  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),2391.00,1,1986,30.1966,-85.65903265
13026-686-000,106  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),3143.00,1,1987,30.1966,-85.65904898
13026-688-000,108  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),2934.00,2,1988,30.1966,-85.65906531
13026-690-000,109  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),2963.00,1,1987,30.1962,-85.65906531
13026-692-000,107  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),4231.00,2,1990,30.1962,-85.65904898
13026-694-000,105  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),3065.00,2,1986,30.1962,-85.65903265
13026-696-000,101  LIMESTONE LN   PANAMA CITY 32405,SINGLE FAM (000100),3048.00,2,1987,30.1966,-85.659
13026-698-000,102  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),3790.00,2,1987,30.19545,-85.65865
13026-700-000,104  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),3774.00,1.5,1986,30.1955,-85.65903265
13026-702-000,106  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),2778.00,2,1986,30.1957,-85.65904898
13026-704-000,108  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),3054.00,1,1990,30.1957,-85.65906531
13026-706-000,110  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),2583.00,1,1989,30.1957,-85.65908163
13026-708-000,111  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),3226.00,1,1986,30.1953,-85.65905106
13026-710-000,109  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),3695.00,2,1986,30.1953,-85.65903404
13026-712-000,107  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),3298.00,1,1987,30.1953,-85.65901702
13026-714-000,105  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),2927.00,1,1988,30.1957,-85.659
13026-716-000,103  LOYOLA LN   PANAMA CITY 32405,SINGLE FAM (000100),3482.00,1,1986,30.1955,-85.659
13026-718-000,2720  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),3757.00,1,1990,30.19833243,-85.66016485
13026-720-000,2718  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),3236.00,1,1986,30.19831475,-85.66011179
13026-722-000,2716  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2340.00,1,1994,30.19829706,-85.66005873
13026-724-000,2714  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2673.00,1,1988,30.19821825,-85.65993541
13026-726-000,2712  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),3806.00,2,1988,30.19817871,-85.65989586
13026-728-000,2710  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2858.00,1.5,1989,30.19813916,-85.65985632
13026-730-000,2708  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2614.00,1,1989,30.19809961,-85.65981677
13026-732-000,2704  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),2950.00,2,1989,30.19802052,-85.65973767
13026-734-000,2702  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),4574.00,2,1992,30.19798097,-85.65969813
13026-738-000,2616  PEMBROKE DR   PANAMA CITY 32405,SINGLE FAM (000100),3186.00,1,1988,30.19635718,-85.65875998
